brand,name,detail_url,concentration,main_accords,top_notes,middle_notes,base_notes,description,notes_score,season_score,day_night_score,gender,sizes
킬리안,문라이트 인 헤븐 오 드 퍼퓸,https://www.bysuco.com/product/show/10520,오 드 퍼퓸,스위트 시트러스 트로피칼,자몽 핑크페퍼 레몬,망고 코코넛 쌀,베티버 통카빈,이국적인 매력과 자연스러움이 돋보이는 향,citrus(100.0) / sweet(97.9) / tropical(86.7) / aromatic(77.5) / coconut(68.3) / fruity(67.9) / woody(60.1) / vanilla(58.5) / lactonic(56.8) / earthy(53.0),winter(35.1) / spring(23.8) / summer(5.2) / fall(18.5),day(79.2) / night(100.0),Unisex,[50]
킬리안,문라이트 인 헤븐 오 드 퍼퓸 리필,https://www.bysuco.com/product/show/225386,오 드 퍼퓸,스위트 시트러스 트로피칼,자몽 핑크페퍼 레몬,망고 코코넛 쌀,베티버 통카빈,이국적인 매력과 자연스러움이 돋보이는 향,citrus(100.0) / sweet(97.9) / tropical(86.7) / aromatic(77.5) / coconut(68.3) / fruity(67.9) / woody(60.1) / vanilla(58.5) / lactonic(56.8) / earthy(53.0),winter(35.1) / spring(23.8) / summer(5.2) / fall(18.5),day(79.2) / night(100.0),Unisex,[50]
킬리안,문라이트 인 헤븐 오 드 퍼퓸 코프레,https://www.bysuco.com/product/show/10534,오 드 퍼퓸,스위트 시트러스 트로피칼,자몽 핑크페퍼 레몬,망고 코코넛 쌀,베티버 통카빈,이국적인 매력과 자연스러움이 돋보이는 향,citrus(100.0) / sweet(97.9) / tropical(86.7) / aromatic(77.5) / coconut(68.3) / fruity(67.9) / woody(60.1) / vanilla(58.5) / lactonic(56.8) / earthy(53.0),winter(35.1) / spring(23.8) / summer(5.2) / fall(18.5),day(79.2) / night(100.0),Unisex,[50]
킬리안,백 투 블랙 오 드 퍼퓸,https://www.bysuco.com/product/show/225436,오 드 퍼퓸,스위트 허니 타바코,베르가못 체리 코리앤더 라즈베리 타바코,아몬드 블루 카모마일 카다멈 제라늄 진저브레드 허니 랍다넘 카다멈 퓨어 정글 에쎼,앰버 벤조인 시더 오크 올리바넘 패출리 바닐라,스모키함과 꿀 바닐라의 대조가 선사하는 본질의 감각,sweet(100.0) / honey(71.1) / tobacco(58.6) / amber(57.3) / fruity(53.7) / cherry(51.6) / warm spicy(51.0) / vanilla(50.9) / floral(48.1) / almond(44.2),winter(12.6) / spring(34.7) / summer(4.8) / fall(100.0),day(23.6) / night(12.9),Unisex,[50]
킬리안,뱀부 하모니 오 드 퍼퓸,https://www.bysuco.com/product/show/10522,오 드 퍼퓸,그린 시트러스 프레쉬,베르가못 네롤리 비터 오렌지,티 대나무 미모사 스파이시,무화과 잎 홀리 오크모스,대나무 숲에서 시원한 화이트 티를 음미하는 듯한 느낌을 주는 마음을 편하게 하며 명상에 빠지게 하는 향.,citrus(100.0) / green(93.4) / fresh(76.9) / woody(72.1) / fresh spicy(67.2) / aromatic(55.4) / floral(46.8) / earthy(45.0) / yellow floral(44.1),winter(29.4) / spring(25.0) / summer(4.0) / fall(8.7),day(93.0) / night(100.0),Unisex,[50]
킬리안,보드카 온 더 락스 오 드 퍼퓸,https://www.bysuco.com/product/show/10521,오 드 퍼퓸,아로마틱 앰버 알데하이드,코리안더 알데하이드 카다멈,루바브 릴리오브더밸리 핑크 로즈,암브록산 오크 모스 샌달우드,한여름밤 야외에서 얼음과 함께 담긴 보드카를 떠오르게 하는 향수,aromatic(100.0) / amber(78.9) / aldehydic(75.0) / fresh(70.7) / warm spicy(67.8) / vodka(66.2) / green(60.5) / musky(59.3) / mossy(55.4) / soft spicy(54.9),winter(39.3) / spring(44.1) / summer(5.7) / fall(38.1),day(95.0) / night(100.0),Unisex,[50]
킬리안,불레이 부쿠셔 아베끄 모아 오 드 퍼퓸,https://www.bysuco.com/product/show/10526,오 드 퍼퓸,화이트 플로랄 우디 옐로우 플로랄,,,,화사한 가데니아의 헤드스페이스 일랑일랑 감질나는 튜베로즈가 어우러진 정의하기 어려운 우아한 향,sweet(100.0) / warm spicy(80.4) / vanilla(70.0) / woody(66.6) / fruity(52.6) / coconut(52.5) / lactonic(48.9) / aromatic(47.1) / powdery(44.2),winter(36.9) / spring(17.9) / summer(17.9) / fall(97.5),day(76.2) / night(50.0),Unisex,[50]
킬리안,블랙 팬텀 오 드 퍼퓸,https://www.bysuco.com/product/show/10530,오 드 퍼퓸,스위트 웜 스파이시 카라멜,,,,진한 커피향과 럼의 향이 균형을 맞춘 관능적인 향수,sweet(100.0) / warm spicy(90.9) / caramel(68.2) / chocolate(66.4) / coffee(66.4) / rum(63.5) / woody(62.1) / almond(59.0) / vanilla(52.8) / powdery(48.5),winter(19.9) / spring(20.8) / summer(7.1) / fall(100.0),day(21.7) / night(9.8),Unisex,[50]
킬리안,블랙 팬텀 오 드 퍼퓸 트래블 세트,https://www.bysuco.com/product/show/225425,오 드 퍼퓸,스위트 웜 스파이시 카라멜,,,,진한 커피향과 럼의 향이 균형을 맞춘 관능적인 향수,sweet(100.0) / warm spicy(92.7) / almond(75.7) / coffee(69.5) / caramel(67.0) / chocolate(65.6) / rum(65.6) / woody(63.1) / powdery(53.7) / nutty(52.2),winter(17.6) / spring(5.9) / summer(3.9) / fall(100.0),day(26.8) / night(8.5),Unisex,[30]
킬리안,블루 문 진저 대쉬 오 드 퍼퓸,https://www.bysuco.com/product/show/225384,오 드 퍼퓸,머스크 시트러스 프레,레몬 칼론,생강 보드카,앰브록산 화이트 머스크,신선함을 더 해주는 칵테일 향입니다.,fresh(100.0) / citrus(86.6) / musky(81.8) / vodka(81.2) / fresh spicy(75.6) / amber(66.4) / aromatic(52.6) / ozonic(50.1) / powdery(45.0) / aldehydic(44.5),winter(37.0) / spring(25.1) / summer(17.6) / fall(11.1),day(72.0) / night(100.0),Unisex,[50]
킬리안,세이크리드 우드 오 드 퍼퓸,https://www.bysuco.com/product/show/10538,오 드 퍼퓸,우디 파우더리 웜 스파이시,우디 밀크 핑크 페퍼,카라웨이 당근 스파이시,앰버 샌달우드,아시아의 매력을 담은 향기로운 나무가 지닌 신비로운 마법을 불러내는 향,woody(100.0) / powdery(68.0) / warm spicy(57.9) / balsamic(53.0) / amber(48.7) / lactonic(48.5) / aromatic(45.8),winter(19.6) / spring(19.1) / summer(4.3) / fall(92.9),day(63.5) / night(20.6),Unisex,[50]
킬리안,세이크리드 우드 오 드 퍼퓸 리필,https://www.bysuco.com/product/show/225431,오 드 퍼퓸,우디 파우더리 웜 스파이시,우디 밀크 핑크 페퍼,카라웨이 당근 스파이시,앰버 샌달우드,아시아의 매력을 담은 향기로운 나무가 지닌 신비로운 마법을 불러내는 향,woody(100.0) / powdery(68.0) / warm spicy(57.9) / balsamic(53.0) / amber(48.7) / lactonic(48.5) / aromatic(45.8),winter(19.6) / spring(19.1) / summer(4.3) / fall(92.9),day(63.5) / night(20.6),Unisex,[50]
킬리안,스모킹 핫 오 드 퍼퓸,https://www.bysuco.com/product/show/22798,오 드 퍼퓸,토바코 프루티 바닐라,애플 스모크 시나몬,토바코 모스,버번 바닐라 오르카녹스,코냑의 오크 그리고 애플 타바코의 세련된 조화,tobacco(100.0) / fruity(94.2) / smoky(89.9) / cinnamon(87.2) / sweet(81.5) / vanilla(80.8) / warm spicy(75.8) / fresh(65.8) / green(58.6) / woody(53.7),winter(13.4) / spring(8.1) / summer(5.5) / fall(100.0),day(26.3) / night(13.1),Unisex,[50]
킬리안,스모킹 핫 오 드 퍼퓸 리필,https://www.bysuco.com/product/show/225438,오 드 퍼퓸,토바코 프루티 바닐라,애플 스모크 시나몬,토바코 모스,버번 바닐라 오르카녹스,코냑의 오크 그리고 애플 타바코의 세련된 조화,woody(100.0) / aromatic(87.3) / balsamic(56.5) / fresh spicy(54.8) / amber(52.9),winter(0.0) / spring(14.3) / summer(0.0) / fall(33.3),day(100.0) / night(33.3),Unisex,[100]
킬리안,스트레이트 투 헤븐 오 드 퍼퓸,https://www.bysuco.com/product/show/10529,오 드 퍼퓸,우디 패츌리 럼,,,,중독적이고 강렬한 매력을 선사한다,woody(100.0) / patchouli(63.0) / rum(53.7) / warm spicy(52.6) / powdery(50.1) / fresh spicy(46.8) / fruity(44.7),winter(21.8) / spring(26.4) / summer(5.3) / fall(88.2),day(58.9) / night(25.4),Male,[50]
킬리안,애플 브랜디 온 더 락스 오 드 퍼퓸,https://www.bysuco.com/product/show/10539,오 드 퍼퓸,프루티 우디 웜 스파이시,카다멈 베르가못,애플 럼 브랜디 파인애플 바닐라 모스,암브록산 시더,사과의 프루티한 블렌드가 브랜디와 조화를 이루며 럼주 모스 바닐라의 향을 이용해 재구성한 향,fruity(100.0) / woody(89.1) / warm spicy(75.6) / fresh(67.0) / rum(63.1) / sweet(60.4) / green(54.9) / amber(51.2) / aromatic(49.8) / vanilla(49.7),winter(30.9) / spring(14.1) / summer(4.5) / fall(80.1),day(65.5) / night(36.6),Unisex,"[50, 100]"
킬리안,엔젤스 쉐어 오 드 퍼퓸,https://www.bysuco.com/product/show/10518,오 드 퍼퓸,우디 웜 스파이시 스위트,코냑,시나몬 통카 빈 오크,바닐라 프랄린 샌달우드,오크통에서 오래 숙성된 코냑을 떠올리며 만든 향,woody(100.0) / warm spicy(99.5) / sweet(91.1) / vanilla(82.0) / cinnamon(78.1) / amber(51.2) / powdery(48.2),winter(13.1) / spring(7.8) / summer(3.8) / fall(100.0),day(20.6) / night(11.9),Unisex,[50]
킬리안,올드 패션드 오 드 퍼퓸,https://www.bysuco.com/product/show/3405891,오 드 퍼퓸,앰버 웜 스파이시 스위트,위트 다바나,부조화 시더우,톨루 발삼 시도니 랑쎄서,킬리안 헤네시가 재해석한 최고의 스코틀랜드 전통 싱글몰트 위스키 향.,amber(100.0) / warm spicy(82.8) / sweet(80.5) / herbal(72.8) / powdery(65.5) / balsamic(62.7) / woody(61.6) / aromatic(54.2) / nutty(50.7) / green(49.1),winter(29.0) / spring(17.0) / summer(10.2) / fall(98.2),day(38.1) / night(13.0),Unisex,[50]
킬리안,우먼 인 골드 오 드 퍼퓸,https://www.bysuco.com/product/show/10525,오 드 퍼퓸,바닐라 시트러스 로즈,베르가못 만다린 오렌지 알데하이드,바닐라 앰솔루트 로즈 제라늄 프리지아,바닐라 아키갈라우드 통카 빈 페출리,강렬한 반짝거림을 밝은 향,vanilla(100.0) / citrus(80.0) / rose(73.5) / woody(65.7) / fresh spicy(64.0) / aromatic(61.8) / warm spicy(59.9) / floral(59.4) / sweet(56.9) / oud(54.2),winter(33.0) / spring(27.6) / summer(5.1) / fall(83.4),day(73.6) / night(42.5),Female,[50]
킬리안,우먼 인 골드 오 드 퍼퓸 코프레,https://www.bysuco.com/product/show/225404,오 드 퍼퓸,바닐라 시트러스 로즈,베르가못 만다린 오렌지 알데하이드,바닐라 앰솔루트 로즈 제라늄 프리지아,바닐라 아키갈라우드 통카 빈 페출리,강렬한 반짝거림을 표현한 밝은 향,vanilla(100.0) / citrus(80.0) / rose(73.5) / woody(65.7) / fresh spicy(64.0) / aromatic(61.8) / warm spicy(59.9) / floral(59.4) / sweet(56.9) / oud(54.2),winter(33.0) / spring(27.6) / summer(5.1) / fall(83.4),day(73.6) / night(42.5),Female,[50]
킬리안,인톡시케이티드 오 드 퍼퓸,https://www.bysuco.com/product/show/10528,오 드 퍼퓸,웜 스파이시 커피 프레쉬 스파이시,,,,에스프레소의 쌉싸름함과 시나몬의 단맛이 조화로운 향수,warm spicy(100.0) / coffee(57.0) / fresh spicy(56.6) / aromatic(50.6) / cinnamon(49.9),winter(19.1) / spring(21.0) / summer(4.2) / fall(99.7),day(41.2) / night(14.7),Unisex,[50]
킬리안,임페리얼 티 오 드 퍼퓸,https://www.bysuco.com/product/show/3406007,오 드 퍼퓸,아로마틱 화이트 플로랄 시트러,해초 그린티 베르가못,오렌지 블로썸 프리지아 자스민,화이트 머스 베티버,차 한잔을 마시는 듯한 신선하고 모던한 느낌을 선사하는 향.,white floral(100.0) / green(92.6) / aromatic(89.5) / citrus(87.8) / fresh spicy(86.7) / fresh(71.3) / marine(67.8) / musky(62.9) / floral(55.9) / powdery(51.8),winter(28.9) / spring(12.0) / summer(14.5) / fall(17.9),day(100.0) / night(94.9),Unisex,[50]
킬리안,캔트 스탑 러빙 유 오 드 퍼퓸,https://www.bysuco.com/product/show/10542,오 드 퍼퓸,화이트 플로랄 스위트 허니,오렌지 블라썸,허니,오크모스 마다가스카르 바닐라 올리바넘,끝없는 신비로움을 선사하는 향,white floral(100.0) / honey(74.3) / sweet(73.6) / amber(67.1) / mossy(61.9) / vanilla(57.2) / citrus(55.7) / earthy(52.4) / woody(47.7) / animalic(44.7),winter(55.8) / spring(47.9) / summer(12.4) / fall(50.5),day(100.0) / night(68.5),Unisex,[50]
킬리안,캔트 스탑 러빙 유 오 드 퍼퓸 리필,https://www.bysuco.com/product/show/225394,오 드 퍼퓸,화이트 플로랄 스위트 허니,오렌지 블라썸,허니,오크모스 마다가스카르 바닐라 올리바넘,끝없는 신비로움을 선사하는 향,white floral(100.0) / honey(74.3) / sweet(73.6) / amber(67.1) / mossy(61.9) / vanilla(57.2) / citrus(55.7) / earthy(52.4) / woody(47.7) / animalic(44.7),winter(55.8) / spring(47.9) / summer(12.4) / fall(50.5),day(100.0) / night(68.5),Unisex,[100]
킬리안,코롱 쉴드 오브 프로텍션 오 드 퍼퓸,https://www.bysuco.com/product/show/225392,오 드 퍼퓸,시트러스 아로마틱 우디,그린 만다린 비터 오렌지 민트,로즈마리 페티그레인 네롤리,시더 그린 수액 캐시미어 우드,순수함과 활력의 아우라처럼 몸 전체에 퍼지는 향입니다.,citrus(100.0) / aromatic(76.0) / woody(71.5) / fresh spicy(68.7) / green(67.1),winter(41.1) / spring(20.8) / summer(13.0) / fall(16.7),day(87.7) / night(100.0),Unisex,[50]
킬리안,펄 우드 오 드 퍼퓸,https://www.bysuco.com/product/show/10531,오 드 퍼퓸,오드 레더 로즈,샤프론 페퍼,로즈 아이리스 일랑일랑,아가우드 캐스토리움,이국적인 도시 카타르 도하에서 영감을 받은 향,woody(100.0) / warm spicy(87.4) / patchouli(78.2) / sweet(71.5) / earthy(71.0) / cacao(63.7) / amber(53.5) / tobacco(51.6) / balsamic(48.5) / fruity(46.5),winter(22.0) / spring(27.4) / summer(1.8) / fall(88.7),day(28.2) / night(9.2),Unisex,[50]
킬리안,프린세스 오 드 퍼퓸,https://www.bysuco.com/product/show/3405510,오 드 퍼퓸,파우더리 스위트 그린,,,,코에 생강을 살짝 묻힌 그린티 모카를 마시는 것과 같은 향을 느낄 수 있습니다.,powdery(100.0) / sweet(96.4) / green(64.2) / fresh spicy(53.5) / fresh(44.7),winter(15.8) / spring(7.0) / summer(1.6) / fall(93.7),day(95.5) / night(56.8),Female,[50]
